customer_id,name,age,gender,marital_status,income,employment_type,loan_purpose
59095,Michael Faulkner,27,Female,Single,41037.63,Self-Employed,Business
51706,Ashley Wagner PhD,21,Male,Divorced,47460.1,Self-Employed,Business
68489,William Spears,52,Female,Divorced,47531.82,Salaried,Home
14257,Debbie Mcdowell,33,Female,Single,62104,Retired,Home
35773,Anthony Bowen,50,Other,Divorced,18698.72,Retired,Personal
79404,Angela Baker,43,Male,Married,41556.2,Retired,Personal
76805,Bryan Ball,39,Male,Married,68819.55,Self-Employed,Education
36865,Adam Smith,52,Male,Single,58437.2,Retired,Medical
15828,Pamela Woodard,50,Male,Married,69069.29,Retired,Personal
12504,Christian Strong,49,Female,Married,61381.84,Salaried,Business
92822,William Sanford,49,Female,Widowed,33747.27,Unemployed,Education
85988,Michael Miller,50,Other,Single,59913.46,Retired,Education
28339,Brenda Daniels,36,Female,Divorced,51502.89,Salaried,Business
88720,Miguel Hensley,60,Female,Single,84020.92,Salaried,Personal
16570,Steven Buck,39,Other,Married,62032.47,Retired,Business
76085,Jonathan Johns,38,Other,Widowed,57850.51,Unemployed,Car
67478,Mark Jones,21,Other,Single,60041.36,Self-Employed,Personal
37880,Kimberly Haynes,34,Female,Single,57032.68,Unemployed,Medical
20766,Linda Mcfarland,22,Female,Married,56627.02,Retired,Business
78182,Gregory Robbins,48,Other,Married,46005.6,Unemployed,Personal
83497,Elizabeth Glover,50,Other,Single,58032.09,Salaried,Home
51729,Barbara Wyatt,58,Other,Married,64227,Salaried,Car
34602,Judith Sanchez,24,Female,Married,65904.92,Unemployed,Medical
86896,Sandra Olsen,21,Female,Married,64086.75,Self-Employed,Personal
65575,Jessica Mendoza,28,Male,Married,72620.95,Unemployed,Home
74312,Matthew Howell,49,Female,Married,66843.38,Retired,Personal
84682,Dawn Thompson,59,Female,Widowed,59427.77,Self-Employed,Home
20664,Matthew Johnson,23,Female,Married,32845.09,Unemployed,Medical
56425,Lee Jones,52,Other,Divorced,32850.98,Unemployed,Car
79649,Erica Garrett,30,Female,Single,46277.98,Self-Employed,Home
66234,Charles Pruitt,30,Other,Widowed,50701.31,Unemployed,Education
48877,Travis Fletcher,39,Male,Widowed,70970.02,Retired,Medical
38330,Kimberly Huang,54,Male,Married,8304.4,Salaried,Medical
77404,Joy Hall,53,Other,Single,34501.91,Retired,Business
92479,Rebekah Ford,43,Other,Divorced,47086.69,Unemployed,Car
46966,Michelle Mclaughlin,48,Other,Married,35047.14,Salaried,Education
25121,Sheila Bailey,52,Female,Single,38028.39,Self-Employed,Education
13863,Elizabeth Washington,27,Male,Married,42512.57,Retired,Business
21682,Brent Cobb,49,Other,Married,35812.61,Self-Employed,Home
50365,Brian Wells,28,Female,Married,38413.64,Salaried,Home
95383,Patty Pratt,21,Male,Married,70448.49,Unemployed,Education
17723,Ariel Jackson,23,Female,Married,59214.78,Salaried,Car
48960,Eric Mcbride,44,Male,Married,61459.15,Salaried,Home
37009,Maria Garrett,43,Female,Married,49488.16,Self-Employed,Medical
75151,Stephanie Woodard,28,Male,Divorced,65166.58,Retired,Personal
86979,Samantha Lopez,57,Male,Widowed,62716.97,Salaried,Business
30383,Kimberly Matthews,23,Female,Divorced,58978.07,Unemployed,Car
25921,Katie Garcia,53,Other,Married,40187.54,Salaried,Home
89956,Jessica Hansen,48,Male,Married,43369.44,Self-Employed,Personal
35102,John Ayala,28,Other,Divorced,65871.95,Retired,Education
90279,Jennifer Hall,54,Female,Divorced,42248.99,Unemployed,Business
98496,Hector Pratt,55,Other,Widowed,30672.14,Self-Employed,Home
13016,Kiara Lane,52,Other,Divorced,41959.73,Salaried,Education
26387,Mark Watson,44,Other,Widowed,73391.09,Salaried,Home
36294,Jeffrey Mcgee,34,Other,Married,41974.45,Retired,Business
49906,Anthony Flores,52,Other,Single,54914.82,Self-Employed,Medical
28442,Melissa Johnson,63,Male,Single,40764.68,Self-Employed,Medical
82103,Wanda Lopez,36,Male,Single,61451.38,Retired,Personal
94703,Devin Gould,24,Male,Single,58051.99,Unemployed,Education
40130,Steven Carey,57,Female,Married,27632.23,Self-Employed,Medical
88646,Jeffrey Adams,41,Other,Single,54020.48,Retired,Business
29523,Shawna Joseph,34,Male,Divorced,24761.2,Self-Employed,Education
44845,Lisa Williams,51,Female,Divorced,41688.98,Retired,Home
84174,Charles Bean,38,Male,Single,49828.49,Salaried,Car
77313,Mr. Bryan Sanchez,27,Male,Divorced,77702.99,Salaried,Home
15259,Bobby Hamilton,30,Other,Widowed,54768.69,Self-Employed,Business
99468,Jason Smith,27,Female,Married,38493.71,Self-Employed,Personal
43111,Lori Wagner,53,Other,Single,45241.85,Salaried,Education
56189,Courtney Lewis,43,Other,Single,63862.95,Unemployed,Home
60353,Aaron Watkins,41,Male,Married,38697.25,Retired,Education
12547,Christian Hughes,39,Other,Divorced,66454.68,Unemployed,Medical
30365,Terry Carter,39,Female,Married,42154.23,Unemployed,Car
36148,Roy Li,56,Other,Married,36270.21,Unemployed,Business
87429,Lisa Mcdonald,49,Other,Divorced,42634.96,Salaried,Home
46755,Peggy Dean,38,Other,Married,25755.73,Self-Employed,Car
54953,Stephanie Ortiz,22,Male,Divorced,17411.35,Unemployed,Business
94358,Richard Dalton,21,Female,Divorced,48761.97,Salaried,Business
92491,Cassandra Dixon,25,Male,Married,48990.53,Retired,Personal
25266,Jeremy Baker III,40,Male,Widowed,53846.93,Self-Employed,Medical
37600,Cathy Allen,31,Male,Divorced,48687.89,Retired,Personal
43916,Michelle Wolf,62,Male,Married,84938.8,Unemployed,Personal
65637,William Miller,22,Male,Divorced,52526.14,Self-Employed,Education
24305,Lisa Murray,23,Female,Widowed,29353.06,Unemployed,Education
50061,Andrew Anderson,43,Other,Widowed,33201.28,Self-Employed,Car
93590,Virginia Rogers,32,Male,Single,50004.57,Unemployed,Medical
95138,Stacey Perkins,40,Male,Divorced,43468.6,Retired,Business
64046,Laura Powell,25,Female,Divorced,31572.8,Retired,Medical
21112,Darlene Watson,57,Female,Married,49117.28,Unemployed,Medical
20634,Lisa Davis,58,Other,Divorced,49336.64,Self-Employed,Car
70731,Rebecca Davis,50,Female,Single,73935.41,Retired,Education
13314,Catherine Harris,29,Other,Widowed,36258.65,Self-Employed,Medical
91629,Joseph Hogan,54,Male,Widowed,43734.08,Self-Employed,Medical
98054,Jennifer Perry,64,Male,Single,73889.25,Retired,Medical
68885,Stephen Martinez,55,Other,Divorced,54928.79,Salaried,Home
38731,Natalie Smith,42,Female,Divorced,36170.68,Salaried,Medical
24924,John Landry,64,Other,Single,39279.02,Self-Employed,Medical
81254,Whitney Walker,44,Female,Married,31787.62,Retired,Business
27212,Ian Torres,37,Male,Widowed,51159.09,Salaried,Personal
93774,Sonia Johnston,30,Female,Single,65467.4,Unemployed,Home
83799,Kristina Berry,50,Other,Single,74463.52,Self-Employed,Medical
89300,Shawn Ho,43,Other,Divorced,27705.77,Salaried,Personal
24358,Alexander Martinez,52,Male,Widowed,63036.76,Retired,Medical
76463,Gregory Gonzalez,37,Female,Divorced,52464.69,Retired,Car
68929,Scott Henderson,37,Female,Single,46071.04,Self-Employed,Car
46408,Gregory Hoffman Jr.,34,Female,Married,43739.93,Retired,Personal
85553,William George,29,Male,Widowed,21186.02,Unemployed,Home
24523,Heather Hutchinson,60,Female,Single,59569.98,Unemployed,Business
81809,Jenny Martin,22,Other,Single,30217.15,Salaried,Home
98545,Jacqueline Meyers,45,Female,Married,38777.06,Retired,Home
23172,Timothy Boyer,59,Male,Single,56269.77,Unemployed,Car
39181,Alex Carter,29,Female,Single,22750.47,Self-Employed,Car
68903,Richard Sharp,42,Female,Widowed,30188.09,Retired,Business
77509,Brandy Johnson,63,Other,Widowed,68279.94,Salaried,Medical
99314,Javier Miranda,24,Female,Widowed,51830.88,Self-Employed,Business
46934,Deborah Campbell,46,Other,Divorced,40066.98,Self-Employed,Medical
51518,Austin Bell,49,Other,Married,51889.94,Self-Employed,Personal
50777,Madison Mack,54,Male,Widowed,60042.15,Unemployed,Personal
23212,Alison Simmons,43,Other,Divorced,66871.52,Self-Employed,Education
39821,Timothy Martinez,57,Other,Divorced,33313.47,Unemployed,Car
81597,Angela Elliott,31,Male,Married,34627.43,Self-Employed,Education
35627,Katherine Richardson,26,Other,Married,59125.15,Unemployed,Education
40625,Adam Brown,38,Male,Single,59606.19,Retired,Car
80299,Tamara Espinoza,41,Female,Divorced,29840.47,Unemployed,Education
90574,David Morse,62,Male,Widowed,35190.34,Unemployed,Home
23957,Larry Tyler,56,Other,Married,47093.79,Retired,Medical
65421,Denise Lee,61,Male,Divorced,50353.64,Self-Employed,Business
87868,Jeremy Barron,58,Other,Widowed,50778.95,Retired,Car
15379,Katherine Andersen,54,Female,Divorced,29610.14,Self-Employed,Home
32500,Randy Garcia,37,Male,Married,50627.42,Unemployed,Personal
40902,Jeffrey Bright,57,Female,Single,39239.44,Self-Employed,Business
26514,Sherry Gonzalez,45,Other,Divorced,32505.24,Unemployed,Business
52838,Andrew Mason,58,Other,Widowed,49835.06,Self-Employed,Business
86703,Lindsey Garcia,32,Female,Married,48305.1,Unemployed,Education
17980,Robert Lee,43,Male,Single,62025.4,Unemployed,Education
31530,Tracy King,62,Male,Widowed,37085.47,Salaried,Education
60996,Brandon Trevino,42,Other,Widowed,53527.56,Self-Employed,Education
99560,Monica Bishop,41,Female,Widowed,26469.87,Self-Employed,Home
83182,Daniel Owens,47,Female,Divorced,45877.16,Salaried,Education
19469,James Rose,51,Male,Married,56955.17,Unemployed,Car
24581,Stephen David,26,Male,Widowed,58220.32,Unemployed,Business
42066,James Wilson,47,Male,Divorced,58322.51,Salaried,Home
33358,Tamara Robbins,60,Female,Married,62065.64,Salaried,Personal
68064,Joseph Mayer,54,Male,Married,43313.15,Retired,Education
76936,April Cook,32,Male,Divorced,57435.88,Unemployed,Personal
58399,Sarah Williams,27,Other,Divorced,78031.17,Retired,Business
56797,Rebecca Salazar,30,Male,Widowed,42993.01,Self-Employed,Home
92658,Kyle Chambers,37,Male,Married,70702.97,Retired,Business
42560,Austin Rasmussen,46,Female,Single,63147.09,Salaried,Personal
24079,Frank Stanley,41,Female,Divorced,46005.15,Salaried,Home
48942,Thomas Mitchell,48,Other,Married,47256.87,Salaried,Medical
12199,Jodi Gould,22,Male,Married,51776.04,Salaried,Home
39894,Tiffany Richmond,63,Other,Widowed,62302.47,Retired,Education
93369,Joseph Ramsey,21,Female,Single,56039.52,Retired,Personal
11670,Haley Johnson,56,Other,Widowed,42875.04,Retired,Business
53193,Peggy Lopez,46,Female,Single,18769.2,Salaried,Business
92706,Virginia Harrington,49,Other,Single,60082.61,Salaried,Business
50647,Brian Tyler,41,Other,Divorced,21012.53,Unemployed,Car
69655,Mariah Blankenship,31,Male,Married,29510.3,Unemployed,Car
94574,Angela Richards,60,Other,Married,43962.84,Salaried,Education
57416,Patricia Larson,31,Male,Married,31788.82,Unemployed,Medical
26462,Stephanie Smith,56,Male,Single,54762.93,Self-Employed,Car
88669,Scott Simpson,59,Male,Married,45557.18,Self-Employed,Home
86580,Erin Contreras,60,Male,Divorced,61778.46,Salaried,Personal
86905,Jennifer King,55,Other,Single,25884.24,Retired,Education
71181,Brian Porter,54,Female,Single,40071.53,Self-Employed,Medical
86853,Ashley Davies,44,Female,Single,50062.99,Self-Employed,Home
14860,Brendan Miller,42,Female,Single,50640.92,Retired,Business
96732,Omar Reed,25,Other,Divorced,60410.55,Unemployed,Car
67949,Stephanie Good,53,Male,Married,36281.17,Retired,Home
74553,Erica Carter,56,Female,Divorced,42979.85,Unemployed,Medical
76907,Victor Phelps,40,Other,Married,57610.24,Unemployed,Education
33651,Kelly Morales,39,Male,Divorced,17021.59,Retired,Home
23152,Taylor Carrillo,55,Female,Widowed,55774.03,Unemployed,Education
14510,Laura Rowland DDS,63,Male,Widowed,61459.23,Self-Employed,Business
77126,Joseph Beck,37,Female,Widowed,29995.09,Salaried,Medical
62425,Jessica Shaw,63,Female,Widowed,45274.66,Unemployed,Medical
56455,Thomas Clark,54,Female,Single,72389.9,Self-Employed,Car
52101,Richard Roberts,29,Male,Single,59897.42,Retired,Personal
74717,Kimberly Morris,46,Other,Divorced,56704.58,Unemployed,Medical
29896,Justin Johnson,22,Male,Divorced,64864.39,Self-Employed,Home
77547,Cody Johnston,29,Female,Widowed,77068.18,Unemployed,Home
46194,Craig Montgomery,29,Male,Married,50278.01,Retired,Home
82579,Jeff Lopez,60,Other,Widowed,43892.16,Salaried,Business
68065,Tammy Hayes,37,Male,Divorced,64828.08,Unemployed,Medical
76747,Andrea Velez,21,Other,Widowed,47188.2,Salaried,Medical
61111,Janice Roy,45,Other,Divorced,36079.72,Unemployed,Home
73288,Gina Navarro,63,Male,Widowed,41899.01,Unemployed,Car
49162,Christopher Norman,60,Female,Married,54684.94,Retired,Car
24548,Cassandra Ortiz,62,Other,Widowed,43256.06,Unemployed,Medical
68081,Natalie Perry,45,Male,Married,44375.37,Self-Employed,Medical
80969,Laura Mullins,59,Other,Married,34590.26,Self-Employed,Education
88183,Luis Miller,55,Female,Divorced,71530.5,Salaried,Medical
11627,Mary Wallace,23,Male,Married,44860.6,Salaried,Home
17486,Timothy Alexander,57,Male,Single,39327.34,Self-Employed,Personal
92775,Shelby Jenkins,64,Male,Single,40923.16,Salaried,Business
27196,Lonnie Diaz,64,Female,Single,62037.89,Salaried,Medical
81632,Kevin Wright,50,Other,Divorced,58597.98,Self-Employed,Medical
74527,Claudia Zavala,58,Male,Single,42472.18,Self-Employed,Home
62069,Anita Fitzpatrick,54,Other,Divorced,50484.7,Self-Employed,Education
80571,John Yoder,32,Other,Divorced,54150.57,Retired,Personal
68049,Phillip Adams,39,Female,Single,39438.79,Retired,Medical
76188,Angela Adams,57,Male,Married,26890.66,Self-Employed,Car
85411,John Pratt,64,Other,Widowed,57725.56,Unemployed,Car
68299,Matthew Thomas,37,Male,Divorced,40268.99,Self-Employed,Car
61508,Samantha Berger,30,Male,Single,56605.23,Retired,Business
64167,Heather Fisher,32,Female,Divorced,54815.4,Salaried,Business
16097,Samantha Martinez,36,Male,Married,50836.88,Unemployed,Personal
67504,Andrew Rogers,44,Male,Married,43608.09,Unemployed,Medical
74302,James Ward,39,Other,Single,40491.08,Salaried,Medical
14328,Gregory Castillo,28,Female,Divorced,32923.74,Unemployed,Medical
53858,Connor Howe,51,Male,Widowed,40778.78,Salaried,Business
79160,Larry Fernandez,41,Other,Widowed,58532.23,Retired,Personal
43013,Jordan Jacobson,37,Female,Divorced,70967.39,Unemployed,Medical
22264,Erin Garza,43,Female,Divorced,68766.49,Unemployed,Home
66601,Erik Rowe,57,Other,Divorced,52181.35,Salaried,Education
80386,Lauren Hess,36,Other,Single,70959.41,Salaried,Car
19413,Kelsey Walker,26,Other,Married,45397.74,Retired,Car
76097,Joseph Mason,28,Other,Widowed,30634.3,Salaried,Home
89056,Lauren Richardson,45,Other,Single,78813.12,Salaried,Medical
52989,Jason Melton,38,Male,Divorced,57992.12,Retired,Personal
89090,Jeff Wright,45,Male,Divorced,26980.54,Self-Employed,Personal
33851,Andrea Mccoy,32,Female,Married,73385.73,Self-Employed,Business
36604,Cory Wagner,35,Male,Divorced,38848.66,Salaried,Medical
14029,Courtney Wilson,46,Male,Single,42111.77,Retired,Personal
95149,Brent Evans,61,Male,Single,65320.75,Self-Employed,Medical
35020,Angela Bradley,46,Other,Married,70425.61,Retired,Car
61243,Daniel Rodriguez,52,Female,Single,34988.91,Salaried,Car
60702,Leslie Murphy,30,Female,Widowed,72064.86,Salaried,Business
36215,Bethany Petty,36,Female,Single,63113.55,Retired,Car
65059,Richard Morgan,27,Female,Single,38003.77,Unemployed,Medical
17081,Sheila Hernandez,37,Male,Single,46311.41,Salaried,Home
44056,Sheri Smith,43,Male,Widowed,72742.04,Salaried,Business
88474,William Pierce,46,Other,Divorced,26591.58,Salaried,Home
61356,Sherry Graves,41,Female,Single,70710.72,Salaried,Medical
86297,Jeanette Santana,42,Male,Married,62696.11,Retired,Business
14592,Christopher Reed,27,Male,Widowed,57637.11,Retired,Home
90653,Danielle Marshall,34,Other,Married,51975.44,Retired,Business
13723,Desiree Rose DDS,35,Other,Single,79552.07,Retired,Medical
29671,Jasmine Perez,27,Other,Married,81768.85,Unemployed,Personal
71542,Marie Allen,29,Male,Single,40771.55,Retired,Business
39909,Sarah Wilson,28,Male,Widowed,59183.07,Retired,Personal
22463,Terri Roberts,43,Other,Married,78115.65,Salaried,Medical
30298,Adrienne Morton,49,Female,Married,38224.33,Unemployed,Business
19854,Samuel White,38,Other,Single,53647.09,Salaried,Business
80717,Michelle Dickson,51,Other,Single,65058.13,Unemployed,Personal
93425,Edward Dawson,50,Other,Divorced,19776.6,Self-Employed,Car
47013,Sara Fox,59,Other,Single,62428.33,Unemployed,Personal
68385,Travis Pugh,55,Male,Single,33673.52,Unemployed,Personal
92555,William Kelly,38,Female,Divorced,52884.97,Salaried,Personal
96452,Robin Anderson,62,Other,Single,67165.17,Unemployed,Medical
54041,Wendy Leblanc,59,Female,Single,14162.29,Unemployed,Education
66161,Taylor Williams,37,Female,Divorced,61787.88,Salaried,Personal
74401,Ruben Medina,34,Female,Widowed,80574.93,Self-Employed,Business
31266,Jeremy Sexton,51,Other,Widowed,42000.49,Self-Employed,Home
88065,Kevin Wilson,44,Male,Single,58650.35,Self-Employed,Car
49238,Carolyn Golden,55,Other,Single,70029.29,Unemployed,Personal
79794,Miranda Peterson,64,Female,Divorced,26105.82,Salaried,Personal
52522,Wendy Delgado,54,Female,Divorced,61360.55,Self-Employed,Car
58470,Rebekah Bailey MD,23,Male,Widowed,65356.49,Self-Employed,Personal
34975,Drew Coffey,57,Other,Married,59579.3,Self-Employed,Business
41997,Michelle Jenkins,63,Female,Single,51299.34,Self-Employed,Education
77431,Danielle Glass,60,Male,Married,34993.81,Salaried,Personal
21174,Christine Fox,46,Female,Married,70871.35,Self-Employed,Car
47138,Kelly Bridges,43,Male,Divorced,50517.55,Unemployed,Personal
71818,Devin Davis,64,Male,Single,36441.79,Unemployed,Medical
42665,Shannon Miller,59,Other,Single,45229.61,Salaried,Business
39102,Robert Stanley,35,Female,Divorced,55525.78,Retired,Business
63437,Samantha Cunningham,24,Other,Married,26582.23,Self-Employed,Education
18254,Grant Ryan,49,Female,Divorced,50268.96,Self-Employed,Medical
89118,Susan Serrano,42,Other,Widowed,43746.84,Unemployed,Medical
72416,Frank Perkins,45,Female,Single,70040.4,Salaried,Education
11487,Nicole Carter,33,Other,Widowed,21876.64,Retired,Home
36947,Laurie Morris,38,Male,Divorced,64081.36,Unemployed,Personal
47850,Michelle Wilson,53,Female,Single,71256.42,Retired,Medical
10452,Jason Aguirre,36,Female,Widowed,22443.67,Salaried,Home
87936,Stephanie Walker DVM,62,Male,Widowed,24242.26,Salaried,Home
21121,Bruce Gray,64,Other,Married,76788.5,Salaried,Business
65491,Angelica Salinas,22,Female,Single,36434.42,Unemployed,Personal
16102,Taylor Solomon,55,Female,Widowed,96422.44,Salaried,Business
54623,Gina Jensen,62,Other,Widowed,22912.4,Unemployed,Car
96592,Lance Stone,54,Male,Married,52550.71,Unemployed,Business
53492,Kimberly Richardson,50,Other,Widowed,49649.09,Self-Employed,Medical
72412,Richard Oliver,33,Other,Widowed,46877.06,Unemployed,Medical
